title;url;release_date;points;months in top 100;average position in top 100;peak position;months in top 10;current position in top 100;months since leaving top 100
Quadropolis;https://boardgamegeek.com/boardgame/176396/quadropolis;2016;2.552723375453023;15;55.666666666666664;7;1;not applicable;35
Azul: Stained Glass of Sintra;https://boardgamegeek.com/boardgame/256226/azul-stained-glass-sintra;2018;2.5424698667190304;16;50.0625;14;0;not applicable;2
Through the Ages: A New Story of Civilization;https://boardgamegeek.com/boardgame/182028/through-ages-new-story-civilization;2015;2.4743506745881634;22;82.68181818181819;34;0;49;not applicable
Lewis & Clark;https://boardgamegeek.com/boardgame/140620/lewis-clark;2013;2.4616303405887225;17;60.705882352941174;14;0;not applicable;57
Gizmos;https://boardgamegeek.com/boardgame/246192/gizmos;2018;2.4410480548184346;17;54.76470588235294;32;0;not applicable;3
Tobago;https://boardgamegeek.com/boardgame/42215/tobago;2009;2.3974903714282902;17;58.76470588235294;24;0;not applicable;106
The 7th Continent;https://boardgamegeek.com/boardgame/180263/7th-continent;2017;2.3843087340747866;12;34.25;8;1;not applicable;6
Cyclades;https://boardgamegeek.com/boardgame/54998/cyclades;2009;2.3832781454841663;19;69.26315789473684;26;0;not applicable;93
Concept;https://boardgamegeek.com/boardgame/147151/concept;2013;2.366676423644918;21;81.47619047619048;44;0;not applicable;40
Mechs vs. Minions;https://boardgamegeek.com/boardgame/209010/mechs-vs-minions;2016;2.35789867190779;13;39.23076923076923;12;0;not applicable;30
Tokaido;https://boardgamegeek.com/boardgame/123540/tokaido;2012;2.3493944476349222;22;88.13636363636364;71;0;71;not applicable
Ora et Labora;https://boardgamegeek.com/boardgame/70149/ora-et-labora;2011;2.3228616527299657;12;41.833333333333336;8;1;not applicable;88
The Quest for El Dorado;https://boardgamegeek.com/boardgame/217372/quest-el-dorado;2017;2.2719132068480263;20;78.85;63;0;not applicable;1
Blood Bowl: Team Manager – The Card Game;https://boardgamegeek.com/boardgame/90137/blood-bowl-team-manager-card-game;2011;2.268939114769527;16;60.625;21;0;not applicable;82
Ethnos;https://boardgamegeek.com/boardgame/206718/ethnos;2017;2.258713655864937;16;59.5625;17;0;not applicable;19
El Grande;https://boardgamegeek.com/boardgame/93/el-grande;1995;2.2529020292028132;20;80.35;58;0;not applicable;84
Chronicles of Crime;https://boardgamegeek.com/boardgame/239188/chronicles-crime;2018;2.2384870546340836;15;50.06666666666667;25;0;57;not applicable
Captain Sonar;https://boardgamegeek.com/boardgame/171131/captain-sonar;2016;2.2167477154640585;16;62.25;17;0;not applicable;29
Merchants & Marauders;https://boardgamegeek.com/boardgame/25292/merchants-marauders;2010;2.2134892045165047;15;57.13333333333333;18;0;not applicable;95
Underwater Cities;https://boardgamegeek.com/boardgame/247763/underwater-cities;2018;2.208693213560541;15;50.93333333333333;27;0;77;not applicable
Libertalia;https://boardgamegeek.com/boardgame/125618/libertalia;2012;2.208318731365474;18;71.11111111111111;31;0;not applicable;58
Star Wars: Rebellion;https://boardgamegeek.com/boardgame/187645/star-wars-rebellion;2016;2.189257514607828;14;54.142857142857146;7;1;not applicable;31
Imhotep;https://boardgamegeek.com/boardgame/191862/imhotep;2016;2.1656641609880825;16;59.4375;28;0;not applicable;30
Dinosaur Island;https://boardgamegeek.com/boardgame/221194/dinosaur-island;2017;2.164850468294726;16;64.125;21;0;not applicable;6
Dungeons & Dragons: Castle Ravenloft Board Game;https://boardgamegeek.com/boardgame/59946/dungeons-dragons-castle-ravenloft-board-game;2010;2.144595310812262;9;39.44444444444444;2;2;not applicable;107
Arboretum;https://boardgamegeek.com/boardgame/140934/arboretum;2015;2.125505690784;16;60.1875;37;0;not applicable;2
Cryptid;https://boardgamegeek.com/boardgame/246784/cryptid;2018;2.1228718268889857;17;67.52941176470588;41;0;not applicable;2
Rajas of the Ganges;https://boardgamegeek.com/boardgame/220877/rajas-ganges;2017;2.057127090342567;16;63.8125;35;0;not applicable;13
Egizia;https://boardgamegeek.com/boardgame/58421/egizia;2009;2.054233791387083;16;70.625;24;0;not applicable;102
Mansions of Madness;https://boardgamegeek.com/boardgame/83330/mansions-madness;2011;2.0533822460747984;11;43.0;5;1;not applicable;99
Onitama;https://boardgamegeek.com/boardgame/160477/onitama;2014;2.0337706689185615;18;80.61111111111111;42;0;not applicable;18
Between Two Cities;https://boardgamegeek.com/boardgame/168435/between-two-cities;2015;2.0321966745404003;12;51.416666666666664;7;2;not applicable;43
Nations;https://boardgamegeek.com/boardgame/126042/nations;2013;2.0245216165064597;12;43.25;12;0;not applicable;66
Rising Sun;https://boardgamegeek.com/boardgame/205896/rising-sun;2018;1.976707397254869;8;37.375;4;2;not applicable;19
Res Arcana;https://boardgamegeek.com/boardgame/262712/res-arcana;2019;1.9737063183827672;13;47.84615384615385;25;0;79;not applicable
Evolution;https://boardgamegeek.com/boardgame/155703/evolution;2014;1.9658569421861072;16;69.375;38;0;not applicable;47
Discworld: Ankh-Morpork;https://boardgamegeek.com/boardgame/91312/discworld-ankh-morpork;2011;1.9294954165500344;12;50.25;9;1;not applicable;92
Navegador;https://boardgamegeek.com/boardgame/66589/navegador;2010;1.9279548945524796;13;51.23076923076923;17;0;not applicable;100
Space Hulk: Death Angel – The Card Game;https://boardgamegeek.com/boardgame/71721/space-hulk-death-angel-card-game;2010;1.9186786754216285;12;50.083333333333336;8;1;not applicable;104
Deep Sea Adventure;https://boardgamegeek.com/boardgame/169654/deep-sea-adventure;2014;1.913094638907958;18;88.88888888888889;77;0;not applicable;4
The Game;https://boardgamegeek.com/boardgame/173090/game;2015;1.9037611353251314;17;81.05882352941177;64;0;not applicable;20
Macao;https://boardgamegeek.com/boardgame/55670/macao;2009;1.8996732284893638;14;60.357142857142854;30;0;not applicable;108
Mice and Mystics;https://boardgamegeek.com/boardgame/124708/mice-and-mystics;2012;1.8955991160534067;16;73.25;45;0;not applicable;73
Above and Below;https://boardgamegeek.com/boardgame/172818/above-and-below;2015;1.8812711914576963;16;75.25;52;0;not applicable;34
Railroad Ink: Deep Blue Edition;https://boardgamegeek.com/boardgame/245654/railroad-ink-deep-blue-edition;2018;1.8753362176777757;15;68.6;42;0;80;not applicable
Notre Dame;https://boardgamegeek.com/boardgame/25554/notre-dame;2007;1.8614511233194935;17;84.6470588235294;65;0;not applicable;94
Harry Potter: Hogwarts Battle;https://boardgamegeek.com/boardgame/199042/harry-potter-hogwarts-battle;2016;1.8589065223737566;17;84.70588235294117;62;0;90;not applicable
Disney Villainous;https://boardgamegeek.com/boardgame/256382/disney-villainous;2018;1.827925119220348;15;70.66666666666667;34;0;94;not applicable
Last Night on Earth: The Zombie Game;https://boardgamegeek.com/boardgame/29368/last-night-earth-zombie-game;2007;1.826451595865737;15;70.46666666666667;34;0;not applicable;90
Trains;https://boardgamegeek.com/boardgame/121408/trains;2012;1.8256890674231137;12;56.75;15;0;not applicable;66
A Few Acres of Snow;https://boardgamegeek.com/boardgame/79828/few-acres-snow;2011;1.7413324941679509;10;43.6;18;0;not applicable;95
Last Will;https://boardgamegeek.com/boardgame/97842/last-will;2011;1.7377657073202049;12;54.583333333333336;28;0;not applicable;89
King of New York;https://boardgamegeek.com/boardgame/160499/king-new-york;2014;1.7319406684921848;11;54.09090909090909;16;0;not applicable;56
Race for the Galaxy: The Gathering Storm;https://boardgamegeek.com/boardgameexpansion/34499/race-galaxy-gathering-storm;2008;1.7020233604410364;14;71.5;49;0;not applicable;106
Alchemists;https://boardgamegeek.com/boardgame/161970/alchemists;2014;1.6886070295511688;11;50.0;22;0;not applicable;49
Point Salad;https://boardgamegeek.com/boardgame/274960/point-salad;2019;1.6852410909794708;9;32.44444444444444;18;0;64;not applicable
Reef;https://boardgamegeek.com/boardgame/244228/reef;2018;1.6835312448368676;10;50.8;11;0;not applicable;9
Pickomino;https://boardgamegeek.com/boardgame/15818/pickomino;2005;1.669924524127576;15;82.4;58;0;not applicable;95
At the Gates of Loyang;https://boardgamegeek.com/boardgame/39683/gates-loyang;2009;1.662090251321406;14;73.92857142857143;49;0;not applicable;105
Marvel Champions: The Card Game;https://boardgamegeek.com/boardgame/285774/marvel-champions-card-game;2019;1.6478047208110418;6;15.166666666666666;7;2;27;not applicable
Karuba;https://boardgamegeek.com/boardgame/183251/karuba;2015;1.6350616782274476;13;67.3076923076923;32;0;not applicable;35
Pandemic: The Cure;https://boardgamegeek.com/boardgame/150658/pandemic-cure;2014;1.6347446384916227;11;51.72727272727273;24;0;not applicable;55
Coimbra;https://boardgamegeek.com/boardgame/245638/coimbra;2018;1.6141700967482295;9;44.22222222222222;10;1;not applicable;10
Cartographers: A Roll Player Tale;https://boardgamegeek.com/boardgame/263918/cartographers-roll-player-tale;2019;1.5764915819644507;8;27.75;16;0;24;not applicable
Vikings;https://boardgamegeek.com/boardgame/27173/vikings;2007;1.5693310430450504;14;81.35714285714286;50;0;not applicable;108
NMBR 9;https://boardgamegeek.com/boardgame/217449/nmbr-9;2017;1.5627174575319165;12;63.666666666666664;35;0;not applicable;18
Finca;https://boardgamegeek.com/boardgame/40628/finca;2009;1.5348402350135242;13;72.84615384615384;55;0;not applicable;109
Blokus;https://boardgamegeek.com/boardgame/2453/blokus;2000;1.5291669408444366;14;84.78571428571429;59;0;not applicable;100
Ca$h 'n Guns (Second Edition);https://boardgamegeek.com/boardgame/155362/cah-n-guns-second-edition;2014;1.5193516260317832;13;75.92307692307692;51;0;not applicable;52
Deus;https://boardgamegeek.com/boardgame/162082/deus;2014;1.5143492074220664;11;59.90909090909091;27;0;not applicable;55
Viticulture;https://boardgamegeek.com/boardgame/128621/viticulture;2013;1.5063798304035774;13;75.84615384615384;59;0;not applicable;47
Bora Bora;https://boardgamegeek.com/boardgame/127060/bora-bora;2013;1.5005241590075649;11;64.72727272727273;17;0;not applicable;74
Acquire;https://boardgamegeek.com/boardgame/5/acquire;1964;1.4917269868243421;14;88.78571428571429;75;0;not applicable;102
Carson City;https://boardgamegeek.com/boardgame/39938/carson-city;2009;1.4875273589102258;12;69.0;41;0;not applicable;110
Shadows over Camelot;https://boardgamegeek.com/boardgame/15062/shadows-over-camelot;2005;1.4866029687447142;14;89.42857142857143;69;0;not applicable;72
Steam;https://boardgamegeek.com/boardgame/27833/steam;2009;1.4849761208319134;13;78.61538461538461;54;0;not applicable;103
Mystic Vale;https://boardgamegeek.com/boardgame/194607/mystic-vale;2016;1.4638740801126584;11;66.0909090909091;21;0;not applicable;23
Terror in Meeple City;https://boardgamegeek.com/boardgame/97903/terror-meeple-city;2013;1.4572078885882052;10;53.8;26;0;not applicable;68
Glass Road;https://boardgamegeek.com/boardgame/143693/glass-road;2013;1.4448646732978458;9;44.666666666666664;20;0;not applicable;69
Lanterns: The Harvest Festival;https://boardgamegeek.com/boardgame/160851/lanterns-harvest-festival;2015;1.4169148687356936;13;85.23076923076923;62;0;not applicable;35
Mascarade;https://boardgamegeek.com/boardgame/139030/mascarade;2013;1.4115299601322087;11;69.63636363636364;25;0;not applicable;64
Space Alert;https://boardgamegeek.com/boardgame/38453/space-alert;2008;1.4111605537592775;13;85.76923076923077;63;0;not applicable;95
Exploding Kittens;https://boardgamegeek.com/boardgame/172225/exploding-kittens;2015;1.341935843306327;10;66.1;14;0;not applicable;4
Hero Realms;https://boardgamegeek.com/boardgame/198994/hero-realms;2016;1.3295522161839313;12;82.58333333333333;61;0;not applicable;20
Twice As Clever;https://boardgamegeek.com/boardgame/269210/twice-clever;2019;1.2835844544598793;10;64.7;38;0;99;not applicable
The Lord of the Rings: Journeys in Middle-earth;https://boardgamegeek.com/boardgame/269385/lord-rings-journeys-middle-earth;2019;1.273915527597184;8;50.125;13;0;not applicable;2
L.L.A.M.A.;https://boardgamegeek.com/boardgame/266083/llm;2019;1.2684368270758677;10;64.8;41;0;not applicable;2
Power Grid: Factory Manager;https://boardgamegeek.com/boardgame/44163/power-grid-factory-manager;2009;1.2663063175306477;8;55.25;13;0;not applicable;116
Pandemic: On the Brink;https://boardgamegeek.com/boardgameexpansion/40849/pandemic-brink;2009;1.2388247717054668;10;68.7;40;0;not applicable;112
Paladins of the West Kingdom;https://boardgamegeek.com/boardgame/266810/paladins-west-kingdom;2019;1.202318293861873;7;38.0;19;0;73;not applicable
Mombasa;https://boardgamegeek.com/boardgame/172386/mombasa;2015;1.1930027012311837;10;73.0;53;0;not applicable;43
Shadow Hunters;https://boardgamegeek.com/boardgame/24068/shadow-hunters;2005;1.1890267295940897;11;86.36363636363636;70;0;not applicable;111
Dungeon Roll;https://boardgamegeek.com/boardgame/138788/dungeon-roll;2013;1.188594055607067;6;45.333333333333336;7;1;not applicable;75
Guillotine;https://boardgamegeek.com/boardgame/116/guillotine;1998;1.1868041364640114;11;86.45454545454545;70;0;not applicable;111
Airlines Europe;https://boardgamegeek.com/boardgame/90419/airlines-europe;2011;1.1680369230429628;10;77.2;37;0;not applicable;97
Welcome to the Dungeon;https://boardgamegeek.com/boardgame/150312/welcome-dungeon;2013;1.1676583976948387;10;78.1;38;0;not applicable;42
Gùgōng;https://boardgamegeek.com/boardgame/250458/gugng;2018;1.155789527073418;8;59.125;19;0;not applicable;7
Yokohama;https://boardgamegeek.com/boardgame/196340/yokohama;2016;1.1422370507063309;7;49.42857142857143;15;0;not applicable;30
Rattus;https://boardgamegeek.com/boardgame/42452/rattus;2010;1.13914327788105;10;79.2;49;0;not applicable;107
Tajemnicze Domostwo;https://boardgamegeek.com/boardgame/113997/tajemnicze-domostwo;2013;1.1325343251994755;9;65.22222222222223;48;0;not applicable;56
Star Wars: The Card Game;https://boardgamegeek.com/boardgame/103886/star-wars-card-game;2012;1.1214128052011878;9;67.44444444444444;49;0;not applicable;79
Azul: Summer Pavilion;https://boardgamegeek.com/boardgame/287954/azul-summer-pavilion;2019;1.1108588077876689;6;31.5;19;0;50;not applicable
Marvel Dice Masters: Avengers vs. X-Men;https://boardgamegeek.com/boardgame/148575/marvel-dice-masters-avengers-vs-x-men;2014;1.1014544939296076;8;65.625;18;0;not applicable;65
Queendomino;https://boardgamegeek.com/boardgame/232043/queendomino;2017;1.0876337463689996;8;60.625;27;0;not applicable;22
Warhammer: Invasion;https://boardgamegeek.com/boardgame/47185/warhammer-invasion;2009;1.0871428389858246;10;85.1;74;0;not applicable;114
Yspahan;https://boardgamegeek.com/boardgame/22345/yspahan;2006;1.0553581892323836;10;90.0;83;0;not applicable;109
Legendary Encounters: An Alien Deck Building Game;https://boardgamegeek.com/boardgame/146652/legendary-encounters-alien-deck-building-game;2014;1.0551734082209787;9;74.66666666666667;51;0;not applicable;55
Dominion: Alchemy;https://boardgamegeek.com/boardgameexpansion/66098/dominion-alchemy;2010;1.0504730602286023;6;45.0;13;0;not applicable;114
Hawaii;https://boardgamegeek.com/boardgame/106217/hawaii;2011;1.0367584719401672;8;65.125;35;0;not applicable;91
Race for the Galaxy: Rebel vs Imperium;https://boardgamegeek.com/boardgameexpansion/40210/race-galaxy-rebel-vs-imperium;2009;1.0232436289492324;8;62.25;53;0;not applicable;116
PARKS;https://boardgamegeek.com/boardgame/266524/parks;2019;1.0230216470912927;7;53.857142857142854;23;0;not applicable;1
Ginkgopolis;https://boardgamegeek.com/boardgame/128271/ginkgopolis;2012;1.0052251897164324;8;69.625;39;0;not applicable;78
Eight-Minute Empire;https://boardgamegeek.com/boardgame/131366/eight-minute-empire;2012;0.9816173946627809;9;84.77777777777777;70;0;not applicable;68
Horrified;https://boardgamegeek.com/boardgame/282524/horrified;2019;0.9771720358958961;8;74.625;27;0;88;not applicable
Tides of Time;https://boardgamegeek.com/boardgame/176229/tides-time;2015;0.969591614524704;8;74.125;35;0;not applicable;48
Dungeon Petz;https://boardgamegeek.com/boardgame/97207/dungeon-petz;2011;0.968059669967694;7;57.57142857142857;33;0;not applicable;94
Clank! In! Space!;https://boardgamegeek.com/boardgame/233371/clank-space;2017;0.9663165243881672;8;72.25;40;0;not applicable;19
Majesty: For the Realm;https://boardgamegeek.com/boardgame/230080/majesty-realm;2017;0.9524519155324181;7;56.57142857142857;40;0;not applicable;23
Euphoria: Build a Better Dystopia;https://boardgamegeek.com/boardgame/133848/euphoria-build-better-dystopia;2013;0.9380265385832531;6;46.333333333333336;22;0;not applicable;71
Risk Legacy;https://boardgamegeek.com/boardgame/105134/risk-legacy;2011;0.9361511793971892;7;61.142857142857146;37;0;not applicable;94
Power Grid: The First Sparks;https://boardgamegeek.com/boardgame/106662/power-grid-first-sparks;2011;0.9344374839126748;6;50.0;22;0;not applicable;95
Spyrium;https://boardgamegeek.com/boardgame/137269/spyrium;2013;0.9319825456443003;6;59.333333333333336;12;0;not applicable;71
Grand Austria Hotel;https://boardgamegeek.com/boardgame/182874/grand-austria-hotel;2015;0.9255192774660541;8;76.5;61;0;not applicable;25
The Taverns of Tiefenthal;https://boardgamegeek.com/boardgame/269207/taverns-tiefenthal;2019;0.9162396034284936;6;49.333333333333336;27;0;not applicable;1
Nemesis;https://boardgamegeek.com/boardgame/167355/nemesis;2018;0.9160080282921774;7;61.714285714285715;38;0;not applicable;2
Abyss;https://boardgamegeek.com/boardgame/155987/abyss;2014;0.88926587780091;7;69.14285714285714;30;0;not applicable;61
Castle Panic;https://boardgamegeek.com/boardgame/43443/castle-panic;2009;0.8846648756098152;8;84.125;51;0;not applicable;82
D-Day Dice;https://boardgamegeek.com/boardgame/101785/d-day-dice;2012;0.8799683091771686;5;47.6;13;0;not applicable;89
Skull;https://boardgamegeek.com/boardgame/92415/skull;2011;0.8629100263756628;8;86.375;74;0;not applicable;4
Altiplano;https://boardgamegeek.com/boardgame/234487/altiplano;2017;0.8599191091984693;7;71.14285714285714;39;0;not applicable;19
Elysium;https://boardgamegeek.com/boardgame/163968/elysium;2015;0.8561302555687698;5;41.4;15;0;not applicable;55
Firefly: The Game;https://boardgamegeek.com/boardgame/138161/firefly-game;2013;0.8535245112514543;7;70.71428571428571;46;0;not applicable;70
Summoner Wars;https://boardgamegeek.com/boardgame/58281/summoner-wars;2009;0.8481891575999472;8;89.75;71;0;not applicable;93
Nightfall;https://boardgamegeek.com/boardgame/88408/nightfall;2011;0.8480902728050641;6;61.166666666666664;17;0;not applicable;104
Bunny Kingdom;https://boardgamegeek.com/boardgame/184921/bunny-kingdom;2017;0.846312221602456;8;89.75;80;0;not applicable;9
Inis;https://boardgamegeek.com/boardgame/155821/inis;2016;0.843268023973826;7;72.42857142857143;40;0;not applicable;35
The Crew: The Quest for Planet Nine;https://boardgamegeek.com/boardgame/284083/crew-quest-planet-nine;2019;0.8287113950784848;6;57.666666666666664;34;0;34;not applicable
Fabled Fruit;https://boardgamegeek.com/boardgame/203427/fabled-fruit;2016;0.8191175331322875;7;79.28571428571429;36;0;not applicable;29
Draftosaurus;https://boardgamegeek.com/boardgame/264055/draftosaurus;2019;0.8069831456506992;7;77.0;55;0;not applicable;2
Century: Eastern Wonders;https://boardgamegeek.com/boardgame/242574/century-eastern-wonders;2018;0.7950876170930868;5;51.4;19;0;not applicable;18
The Adventurers: The Temple of Chac;https://boardgamegeek.com/boardgame/43868/adventurers-temple-chac;2009;0.7767445840755406;7;82.85714285714286;61;0;not applicable;116
La Granja;https://boardgamegeek.com/boardgame/146886/la-granja;2014;0.7746902501377535;6;63.666666666666664;41;0;92;not applicable
Cacao;https://boardgamegeek.com/boardgame/171499/cacao;2015;0.7700008995354942;7;84.14285714285714;61;0;not applicable;53
Vasco da Gama;https://boardgamegeek.com/boardgame/41002/vasco-da-gama;2009;0.7601743662646101;5;47.6;30;0;not applicable;119
Nations: The Dice Game;https://boardgamegeek.com/boardgame/157809/nations-dice-game;2014;0.7593472907014437;5;54.8;23;0;not applicable;54
Maracaibo;https://boardgamegeek.com/boardgame/276025/maracaibo;2019;0.7540843816759921;5;46.6;28;0;not applicable;1
Age of Empires III: The Age of Discovery;https://boardgamegeek.com/boardgame/22545/age-empires-iii-age-discovery;2007;0.7534565399725364;7;87.14285714285714;73;0;not applicable;117
Descent: Journeys in the Dark;https://boardgamegeek.com/boardgame/17226/descent-journeys-dark;2005;0.7367401108430802;7;90.57142857142857;82;0;not applicable;116
Food Chain Magnate;https://boardgamegeek.com/boardgame/175914/food-chain-magnate;2015;0.7257705971042914;6;70.5;54;0;not applicable;43
Wits & Wagers;https://boardgamegeek.com/boardgame/20100/wits-wagers;2005;0.7218869690460257;6;71.16666666666667;51;0;not applicable;88
Lorenzo il Magnifico;https://boardgamegeek.com/boardgame/203993/lorenzo-il-magnifico;2016;0.7194857872910557;6;72.66666666666667;51;0;not applicable;30
Heaven & Ale;https://boardgamegeek.com/boardgame/227789/heaven-ale;2017;0.7149155372934193;6;74.33333333333333;45;0;not applicable;22
Amerigo;https://boardgamegeek.com/boardgame/137408/amerigo;2013;0.7083371358126928;5;58.8;23;0;not applicable;74
It's a Wonderful World;https://boardgamegeek.com/boardgame/271324/its-wonderful-world;2019;0.6905892050989259;5;57.0;35;0;not applicable;1
SeaFall;https://boardgamegeek.com/boardgame/148261/seafall;2016;0.686252014870643;6;78.0;59;0;not applicable;37
Anachrony;https://boardgamegeek.com/boardgame/185343/anachrony;2017;0.6698952925400128;5;65.0;27;0;not applicable;11
AquaSphere;https://boardgamegeek.com/boardgame/159508/aquasphere;2014;0.6603637261914311;5;58.8;49;0;not applicable;60
Near and Far;https://boardgamegeek.com/boardgame/195421/near-and-far;2017;0.6601355865976979;5;65.6;35;0;not applicable;21
Panic Station;https://boardgamegeek.com/boardgame/69552/panic-station;2011;0.6531020419142092;4;50.5;15;0;not applicable;99
The Pillars of the Earth;https://boardgamegeek.com/boardgame/24480/pillars-earth;2006;0.6483268620264022;6;86.0;77;0;not applicable;115
Dragon Castle;https://boardgamegeek.com/boardgame/232219/dragon-castle;2017;0.6475136897158629;5;66.6;34;0;not applicable;19
Newton;https://boardgamegeek.com/boardgame/244711/newton;2018;0.6474764647537631;6;88.0;58;0;not applicable;12
Carpe Diem;https://boardgamegeek.com/boardgame/245934/carpe-diem;2018;0.6467057102096987;6;86.83333333333333;74;0;not applicable;11
Tiny Epic Kingdoms;https://boardgamegeek.com/boardgame/148951/tiny-epic-kingdoms;2014;0.6449250724584943;4;46.0;17;0;not applicable;63
Mr. Jack;https://boardgamegeek.com/boardgame/21763/mr-jack;2006;0.6359670069496554;6;89.66666666666667;75;0;not applicable;113
FUSE;https://boardgamegeek.com/boardgame/171273/fuse;2015;0.6337344046955217;6;90.0;80;0;not applicable;34
XCOM: The Board Game;https://boardgamegeek.com/boardgame/163602/xcom-board-game;2015;0.6317305417981057;4;58.5;13;0;not applicable;58
Android: Infiltration;https://boardgamegeek.com/boardgame/118063/android-infiltration;2012;0.629904185938129;4;44.25;24;0;not applicable;91
The Manhattan Project;https://boardgamegeek.com/boardgame/63628/manhattan-project;2012;0.6296220826348979;5;68.8;37;0;not applicable;81
Viceroy;https://boardgamegeek.com/boardgame/157526/viceroy;2014;0.6274923639090618;4;49.75;26;0;not applicable;54
The Isle of Cats;https://boardgamegeek.com/boardgame/281259/isle-cats;2019;0.6273616962233652;4;43.75;30;0;60;not applicable
Villagers;https://boardgamegeek.com/boardgame/241724/villagers;2019;0.616822797881493;4;50.5;23;0;not applicable;7
Diamonds;https://boardgamegeek.com/boardgame/152162/diamonds;2014;0.6062320142153761;5;69.6;55;0;not applicable;62
On Mars;https://boardgamegeek.com/boardgame/184267/mars;2020;0.6027062426235595;3;32.0;16;0;not applicable;1
Ticket to Ride: New York;https://boardgamegeek.com/boardgame/253284/ticket-ride-new-york;2018;0.5959823879953144;5;73.8;44;0;not applicable;16
Century: Golem Edition;https://boardgamegeek.com/boardgame/232832/century-golem-edition;2017;0.5904940752934482;5;73.4;60;0;not applicable;19
Hadara;https://boardgamegeek.com/boardgame/269144/hadara;2019;0.5901791770877707;5;74.6;51;0;not applicable;3
Silver & Gold;https://boardgamegeek.com/boardgame/270673/silver-gold;2019;0.5892572018318792;5;73.2;61;0;not applicable;1
Runewars;https://boardgamegeek.com/boardgame/59294/runewars;2010;0.5722082972342228;4;50.75;34;0;not applicable;119
Tiny Epic Quest;https://boardgamegeek.com/boardgame/201921/tiny-epic-quest;2017;0.5674500897298753;3;35.666666666666664;16;0;not applicable;30
Summoner Wars: Master Set;https://boardgamegeek.com/boardgame/93260/summoner-wars-master-set;2011;0.5655942099267974;5;79.2;61;0;not applicable;92
Escape Plan;https://boardgamegeek.com/boardgame/142379/escape-plan;2019;0.5573642930386579;4;61.0;29;0;not applicable;9
Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia;https://boardgamegeek.com/boardgameexpansion/106637/ticket-ride-map-collection-volume-1-team-asia-lege;2011;0.5572479839849199;4;58.75;34;0;not applicable;97
Lancaster;https://boardgamegeek.com/boardgame/96913/lancaster;2011;0.5411407409448575;5;85.8;73;0;not applicable;101
Letters from Whitechapel;https://boardgamegeek.com/boardgame/59959/letters-whitechapel;2011;0.5351960950756371;4;61.0;37;0;not applicable;105
Western Legends;https://boardgamegeek.com/boardgame/232405/western-legends;2018;0.5296086490426086;4;61.75;34;0;not applicable;15
Kanagawa;https://boardgamegeek.com/boardgame/200147/kanagawa;2016;0.5274236420693452;5;90.6;74;0;not applicable;37
Chicago Express;https://boardgamegeek.com/boardgame/31730/chicago-express;2007;0.5244302982441758;5;91.0;86;0;not applicable;118
TransAmerica;https://boardgamegeek.com/boardgame/2842/transamerica;2001;0.5204370697914333;5;92.6;84;0;not applicable;117
Ca$h 'n Gun$;https://boardgamegeek.com/boardgame/19237/cah-n-gun;2005;0.5194208370138967;5;92.8;87;0;not applicable;112
Among the Stars;https://boardgamegeek.com/boardgame/110277/among-stars;2012;0.5188018377245625;4;63.75;45;0;not applicable;62
Star Wars: Outer Rim;https://boardgamegeek.com/boardgame/271896/star-wars-outer-rim;2019;0.5155848490578334;4;63.0;47;0;not applicable;7
Defenders of the Realm;https://boardgamegeek.com/boardgame/65532/defenders-realm;2010;0.5079956807561756;4;66.75;46;0;not applicable;110
Discoveries: The Journals of Lewis and Clark;https://boardgamegeek.com/boardgame/171669/discoveries-journals-lewis-and-clark;2015;0.5079724606626143;4;65.75;46;0;not applicable;53
Rialto;https://boardgamegeek.com/boardgame/119591/rialto;2013;0.5062769536019224;4;64.0;49;0;not applicable;79
Santa Maria;https://boardgamegeek.com/boardgame/229220/santa-maria;2017;0.4967156071565653;4;67.5;52;0;not applicable;22
Barrage;https://boardgamegeek.com/boardgame/251247/barrage;2019;0.4915418889679424;4;74.5;35;0;not applicable;2
Cottage Garden;https://boardgamegeek.com/boardgame/204027/cottage-garden;2016;0.48377479097464404;4;76.0;38;0;not applicable;39
7 Wonders: Cities;https://boardgamegeek.com/boardgameexpansion/111661/7-wonders-cities;2012;0.4812270469788212;4;76.5;37;0;not applicable;87
Myrmes;https://boardgamegeek.com/boardgame/126792/myrmes;2012;0.47840413732464304;4;72.25;60;0;not applicable;85
Zombicide: Black Plague;https://boardgamegeek.com/boardgame/176189/zombicide-black-plague;2015;0.477919931568327;4;75.0;45;0;not applicable;34
Urban Sprawl;https://boardgamegeek.com/boardgame/62220/urban-sprawl;2011;0.4743828590919856;3;55.666666666666664;18;0;not applicable;99
Harbour;https://boardgamegeek.com/boardgame/155969/harbour;2015;0.4671354726785397;3;46.333333333333336;29;0;not applicable;60
Mint Works;https://boardgamegeek.com/boardgame/200077/mint-works;2017;0.4639367902369915;3;43.0;33;0;not applicable;20
Race for the Galaxy: The Brink of War;https://boardgamegeek.com/boardgameexpansion/66121/race-galaxy-brink-war;2010;0.46220130557102107;4;76.5;57;0;not applicable;116
The Bloody Inn;https://boardgamegeek.com/boardgame/180593/bloody-inn;2015;0.4561111208311607;4;78.75;61;0;not applicable;51
Betrayal Legacy;https://boardgamegeek.com/boardgame/240196/betrayal-legacy;2018;0.4509259349643858;4;80.0;65;0;not applicable;12
